measurement_id,taxon_source,taxon_normalized,taxonomic_status,locality_source,voucher_source,herbarium_source,display_organ,source_variable,source_state_code,visible_hue,source_doi,source_sheet,source_cell,source_xlsx_sha256
Z2023_S4_R39,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G39,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R39,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H39,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R40,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G40,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R40,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H40,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R41,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G41,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R41,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H41,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R42,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G42,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R42,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H42,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R43,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G43,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R43,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H43,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R44,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G44,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R44,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H44,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R45,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G45,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R45,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H45,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R46,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G46,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R46,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H46,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R47,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G47,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R47,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H47,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R48,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G48,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R48,E. borealiguizhouense,Epimedium borealiguizhouense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Youyang, Chongqing",C. Zhang Zhang215,BNU,PETAL_SPUR,SpurC,4,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H48,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R49,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G49,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R49,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H49,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R50,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G50,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R50,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H50,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R51,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G51,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R51,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H51,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R52,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G52,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R52,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H52,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R53,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G53,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R53,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H53,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R54,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G54,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R54,E. brevicornu,Epimedium brevicornu,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Luonan, Shaanxi",C. Zhang Zhang201,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H54,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R55,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G55,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R55,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H55,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R56,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G56,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R56,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H56,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R57,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G57,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R57,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H57,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R58,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G58,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R58,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H58,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R59,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G59,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R59,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H59,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R60,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G60,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R60,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H60,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R61,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G61,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R61,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H61,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R62,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G62,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R62,E. campanulatum,Epimedium campanulatum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang274,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H62,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R63,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G63,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R63,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H63,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R64,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G64,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R64,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H64,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R65,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G65,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R65,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H65,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R66,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G66,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R66,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H66,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R67,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G67,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R67,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H67,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R68,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G68,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R68,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H68,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R69,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G69,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R69,E. chlorandrum,Epimedium chlorandrum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Baoxing, Sichuan",C. Zhang Zhang283,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H69,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R70,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G70,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R70,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H70,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R71,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G71,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R71,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H71,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R72,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G72,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R72,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H72,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R73,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G73,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R73,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H73,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R74,E. coactum,Epimedium coactum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Huitong, Hunan",C. Zhang Zhang205,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G74,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
